Galaxy Type,Rotation Curve Shape,Environment,Redshift,Baryonic Mass (Msun),Surface Brightness (mag/arcsec^2),Velocity Dispersion (km/s),HI Line Width (km/s),Outer Curve Slope,Mass-to-Light Ratio,Halo Concentration,Lensing Shear |gamma|,Gas Fraction,Stellar Age (Gyr),Metallicity [Fe/H],Environment Density,TF Residual (mag),Dark Matter Detected
Spiral,Declining,Cluster,0.0429,4707971063.325122,22.86944279781082,109.53845954497028,264.7741270940145,-0.0735090386338606,11.84400156939356,4.677005276999956,0.0128420169534092,0.3710271146335294,13.5,-0.084183971501721,0.9743946961605804,0.0582937911216675,0
Lenticular,Rising,Void,0.0989,27764448742.893616,22.221283519045464,127.0082342561789,312.8317835640644,-0.0176341006151402,8.224330367406534,10.6441010523029,0.019171032272017,0.5772001180154592,4.168006768401206,-0.0894044547881846,0.0884435119424148,-0.1286018628831261,0
Irregular,Declining,Void,0.0211,12338926180.367369,21.71372328252212,143.36161637021306,190.14585305678733,-0.2013974454314384,9.353261851111466,12.113707771204634,0.0098772855475762,0.1686237576005338,4.060519004942675,-0.0221817709056935,0.0822673728000059,0.0405442420061745,0
Spiral,Flat,Cluster,0.1072,40555460578.505104,20.536727906728068,104.64139896252551,163.3051961667092,-0.1053942556394445,7.215736378480887,6.060951682073462,0.0127595822358404,0.4399721328978971,6.671802267212177,0.250914213969345,1.0379908466078636,-0.0337380431258988,1
Elliptical,Flat,Cluster,0.0936,54311818325.95589,22.851212804676777,74.60239864788932,82.70188734453181,-0.0846049220787328,6.021506911480191,8.34645776923296,0.0063934109344585,0.083327561013588,11.579746727854737,-0.240949980381189,1.0215597425762766,-0.0367601357390047,0
Elliptical,Flat,Group,0.065,39762114070.10572,21.139869003840616,87.74915733191506,251.81382584438984,-0.1122188552356184,13.032708349626231,7.106338419416445,0.0138023632529044,0.4109250092463234,7.945415908341731,-0.2486418109631586,0.5378367017744996,0.0073407589062167,1
Dwarf,Flat,Cluster,0.0565,27308394124.72401,21.451809044535626,110.35858229808058,166.9885654883314,0.1009669175660789,7.435424428846758,7.586622012978092,0.0322482519229282,0.6060038215193337,9.860467346168251,-0.4882667932054965,0.9259223795939844,0.0106897073367846,1
Dwarf,Declining,Field,0.1373,35029636944.63803,21.42161597516446,146.48828556881205,377.5000801614893,0.1552066575762765,6.669890361418619,10.133704067054753,0.0194405532056522,0.4867397596712114,6.45818122615889,-0.8731284027574129,0.2757665255542539,0.024582115361406,1
Elliptical,Flat,Void,0.0834,6485858290.504899,22.129792405431697,170.35909982288408,155.6357647979292,-0.1764093945267904,11.28842709906602,4.788994612528814,0.0348454407185741,0.3884439496395546,10.060287791703177,0.5,0.0,-0.0898239518185176,1
Dwarf,Rising,Void,0.1334,24245107165.103893,19.89191518455782,65.75811165061518,326.3165058116399,0.2478880878143002,5.832918923397845,11.53567609589266,0.002625581284681,0.3710276921770438,7.674294303784464,-0.1666453901251307,0.0655903146633161,-0.083275758652463,0
Lenticular,Rising,Group,0.0625,10040570193.486223,22.287572606670285,96.10619944280069,244.902043015248,0.1839855107193305,6.21581796867801,11.884637674834206,0.0154240391306758,0.1655867259335927,3.454202596923281,0.0293133301816706,0.497577344521889,-0.0177881383237245,0
Elliptical,Rising,Void,0.0896,82370058939.95496,20.49075630046876,105.68550011746991,138.304136040718,0.1069802936175513,8.030740052050694,9.37224352990772,0.009085331662675,0.0306244709119971,8.244895668611093,0.2957231070806808,0.0187183741825917,-0.0067136461853692,1
Elliptical,Flat,Cluster,0.1432,55159342150.88975,20.539874810341185,151.78868129226575,213.9286273186152,0.2289996366187757,8.000810312264539,3.798228725038646,0.0136013370524472,0.4018902216040605,10.933855154122975,0.4177557018802567,0.9512419874884932,-0.0658274009919925,0
Spiral,Rising,Void,0.0195,54979485965.46799,22.739336066580847,98.87557858446,246.282831593028,0.0544597658977477,8.778834043709644,7.508953434994027,0.0043151381705348,0.2571784488105617,8.78976370068919,-0.2536630264004937,0.0774874828191093,0.0485909463129027,0
Elliptical,Rising,Void,0.0402,180611657355.89896,20.1069601544662,102.81070660210112,186.484868449005,0.1402845611046908,14.275007268186464,13.08225483525674,0.0392187925014257,0.4462825225715501,9.268359129443647,0.0097461522312119,0.0900669022948239,-0.2722142623012795,1
Elliptical,Declining,Cluster,0.1376,17179529581.944132,22.736819361414653,63.52029691399104,250.27896263313792,-0.0314414282064263,9.00874473905711,3.055014298178569,0.0261456800876525,0.5843992257031276,10.048699755021293,0.1855683690715227,0.994846276476312,-0.1095699388363427,1
Dwarf,Declining,Void,0.0639,13350462889.544182,21.641913414592462,139.33629263893036,248.9574295609196,-0.0425972439159111,1.0,9.1311914695162,0.0352224424338952,0.8315637437312734,0.5,-0.5260584044926095,0.0355375373773735,-0.0419891739304281,1
Spiral,Declining,Group,0.0415,16718551289.593197,19.1924125515819,113.54403701613782,235.7803100356479,0.0188497971698426,8.978896830294683,7.049998053831852,0.013559782620906,0.1511928288393957,3.9194500943671793,-0.3318860749937458,0.564071390455524,-0.1284172780545907,0
Irregular,Declining,Group,0.1496,3970834587.359087,23.410266192305095,93.83819860081614,199.0115979171497,-0.0430367283708762,8.113639983468797,12.011425753962092,0.0047042285432503,0.6503666543204897,1.0483638523263288,-0.2323797623213402,0.4789145746352689,0.2443797022213336,0
Dwarf,Rising,Field,0.0162,4347188173.471683,21.934355218168893,109.61947102071612,129.5035946416324,0.1499176302678989,8.130350073054373,8.312215119641346,0.0042265550819234,0.4216375884463351,1.795598315758555,-0.3045719146929353,0.197890907984014,0.0028292770087427,0
Elliptical,Declining,Void,0.0921,51351307318.26529,22.05177621224582,165.07982007725053,195.392877471486,-0.1504730149139267,8.737841928188512,11.009885051839028,0.0239815892115628,0.1649094258455642,11.097312391324142,0.3278641914665256,0.0398196633670197,0.0265154517338854,0
Spiral,Rising,Group,0.1184,5039993014.851636,22.91013923481866,79.80452366720627,210.56387982295055,-0.0157869777214054,7.913965136975602,11.413651047922732,0.0471524224129013,0.5047345031883981,13.5,-0.4177005365971719,0.6235396718807868,-0.0724846061948191,1
Dwarf,Rising,Cluster,0.1182,7286915232.800033,23.598909042385817,86.33361475585616,87.43694773773053,-0.0211538299648987,7.842163720833833,14.590564599325049,0.0261857343803073,0.2888366676519959,7.582700297689122,-0.4474382199078004,0.9580011389311728,-0.0023668380559441,0
Irregular,Declining,Field,0.0668,22342926736.36816,21.78143765470258,170.09009789862483,210.15411895948063,-0.1047196326739758,9.839132629312358,9.492645140811575,0.0143784840606862,0.4095884804836906,6.998264926119433,-0.1135061902940667,0.241571487015592,-0.18228801964541,0
Irregular,Flat,Group,0.0076,15627380932.587412,22.364202251494497,123.0309931207543,194.1919241113914,0.1519926830651363,6.373757608416497,10.940110924056528,0.0171684371731012,0.1762819198119584,3.718484798230106,-0.4476692987412728,0.4150324784975129,-0.025472555414261,1
Lenticular,Flat,Cluster,0.1263,69634775358.18227,22.019660302864395,146.7901638684767,122.20243575290272,-0.0693307221335755,5.156940993082474,6.28736130218141,0.019530495023723,0.2564845010015443,3.854799956763865,0.0122098314173638,0.9521036860048376,-0.1405512642893633,0
Spiral,Flat,Group,0.1206,26929646496.73074,21.019985210617648,136.07007640022746,180.0196165584946,0.0978691305828654,17.071344357867176,12.97603390823436,0.0503996384026723,0.3046408039822991,12.168426813134484,-0.1267697356279838,0.4845394700958438,-0.0416105377134243,1
Spiral,Flat,Cluster,0.0364,10017645532.504513,19.2831891759468,118.58661790824206,181.2892191899421,0.0398169394447825,5.8524276686563,8.098727879821588,0.0385041284875232,0.151543367433895,4.5838891424671,-0.3346364589567384,0.9934520576642436,-0.3839874849453745,1
Irregular,Flat,Group,0.0517,76880554120.54012,21.800890882745893,106.06803523405772,315.80567200960513,-0.0662132449800295,8.30042873738023,8.598114589780636,0.0238993850622554,0.3099784828221305,0.5,-0.2205838253883009,0.4862788784735017,-0.1692004812665288,1
Irregular,Rising,Cluster,0.0774,58129380209.30073,23.430512962902377,153.26232089935274,213.20710077064203,0.2763773804331544,3.513019247373898,9.944380512876974,0.0216459795170915,0.3370302899532342,7.73667423810959,0.033814774838306,0.9950295702864184,0.21958896067715,0
Lenticular,Rising,Group,0.018,4948895474.82058,22.31666614870072,166.49346271244622,262.1627150788759,0.1904166767727959,8.349405245154266,6.092789136650376,0.0244903008555481,0.1947078300588497,4.710705808188733,0.1444676702428859,0.4655486216602952,0.1245596623661313,1
Dwarf,Declining,Group,0.1233,33584069681.508797,20.005607532632983,163.36753388064386,192.9310817305611,-0.0497326866037232,5.200323347931995,10.571925072322346,0.0274141350392461,0.19405731101152,7.787561736710106,-0.3151052642084578,0.5643785806373485,0.1978559003872846,1
Elliptical,Flat,Field,0.1384,11027107418.860764,23.036530107902863,72.58113465409265,87.56500898989498,-0.0121707884021725,6.672581171449967,12.418665682312527,0.013802030705366,0.0596289671465705,13.5,0.5,0.1499788921135403,0.2081581904506385,0
Lenticular,Declining,Cluster,0.0469,10697470649.745913,21.066742207401123,172.19644071377317,240.3405109292974,-0.0359410159018878,11.135193997313372,10.73233455874323,0.0073388157893504,0.1739003248360376,8.106989030888123,0.1788463253277446,1.0372227683951571,0.1009481136246716,0
Irregular,Flat,Field,0.1387,216151040594.8661,18.571163778506996,105.6825898320942,160.50879622474753,-0.2294306465981574,9.41602870513422,6.027756089553187,0.0354833039083229,0.2754196362921295,6.680749048105626,0.0378361678824824,0.2338810643003438,-0.0679303028068702,1
Lenticular,Declining,Cluster,0.1203,28982489969.06068,22.92506534125553,89.79881849820663,179.86399220072536,-0.1737441770472479,9.705228573724458,9.690476764175852,0.0203297409585797,0.2429336570971917,8.97884953697659,-0.2756868929330799,0.9526080868441756,-0.1555876419398434,1
Elliptical,Rising,Void,0.1094,19553781401.304123,20.17646712626964,113.22689212926106,136.82172505307176,0.1493773255533075,2.6863854848244118,11.855072257448729,0.0342309190372245,0.2948735837102789,13.5,0.382789642903489,0.031650296380423,0.1720116908174545,1
Dwarf,Declining,Group,0.1454,27699734898.33568,23.993019722365077,153.24513740994928,204.3660718352816,-0.2874387960204814,13.510685509487038,5.305028085085231,0.0446923812316466,0.1934290891173169,12.835512855470965,-0.5921540310640366,0.4998757320018931,0.0096851961581085,1
Irregular,Flat,Void,0.0494,68725851823.01755,23.106882760836385,141.6185673611225,263.9107016973471,-0.1121436818418952,4.424356067174375,7.313084965455715,0.0278092210114934,0.6819219467770624,5.052115430900184,0.0867000889792643,0.1337708174519191,0.374103422457286,0
Irregular,Declining,Group,0.1374,11199477511.316034,21.181081016871577,109.78454352582928,255.9642865084776,-0.1088816462178256,12.585682442881597,12.1913590102038,0.025378227193551,0.365555728016765,8.849405570460204,-0.7110052646125106,0.4815412783185629,-0.0547646964016131,0
Lenticular,Rising,Void,0.0157,13632484585.031927,22.143103784056247,153.506634675119,295.17137046710985,0.515548196219065,11.06463159794446,10.675238585493217,0.0680036447077559,0.6217653156500127,11.358259859648538,-0.2234479001533233,0.2311814725277022,0.2959343782170719,1
Spiral,Flat,Cluster,0.0722,53497776134.19492,24.893485991917142,125.5944232303774,303.67756747724667,0.1010605873847467,9.73199822535404,11.029928955316883,0.0231053019241972,0.2015317383378337,9.080294440255912,-0.4494303584322238,1.0383938208287518,-0.0235187686043632,0
Elliptical,Flat,Cluster,0.0832,4383341979.4954815,22.900009852971777,97.08114137842504,77.24754618450659,0.1646012738373483,5.435045657274856,14.64873701905828,0.0036417978823047,0.1379387610842225,10.80100819697586,0.0284380305097002,1.017174972308892,0.200407289588805,0
Spiral,Declining,Group,0.0193,78593371664.39563,21.833480034698425,91.67858868166029,128.3827663442521,-0.1707720831405113,8.454769534458569,11.171381946265509,0.0157816215174201,0.5252617712004962,4.506502341639759,-0.4847913343817439,0.5442106479183968,0.2545037605848682,1
Lenticular,Declining,Void,0.1109,3957401668.9349775,25.544815591888774,136.4093937768648,91.50850530040682,0.0043083891311441,6.587235768065421,11.644720026082949,0.0432752706761831,0.574364492067956,6.295869954529455,-0.0928600448896102,0.0,-0.1534424892271068,0
Lenticular,Flat,Cluster,0.0718,18928517272.70887,21.664613415339083,116.69929056737594,237.9158246233754,-0.2640261762757618,8.087118714515876,16.776863818045815,0.0005874897457993,0.1559623627643617,3.5805332656864595,0.01676891224679,1.0585938544880935,-0.0727497117436302,0
Lenticular,Rising,Group,0.0689,3986424684.800554,22.31454074643037,64.97979386345455,158.41509297205084,0.0304077971103271,7.25038322274332,9.465488604773771,0.0087131059377052,0.2492062400391278,8.68600248118085,-0.2625259146034707,0.4338591985002441,-0.1549468838547796,0
Elliptical,Rising,Void,0.0876,7445162291.196257,20.18930153531704,153.88645972278013,170.64918008936422,0.1558048891881595,1.8841684802827752,8.005293090953762,0.0365964020895277,0.0221072944655717,13.5,0.0199906206573053,0.0934829657645258,-0.1844916732387335,1
Elliptical,Rising,Group,0.0211,111900861300.06226,19.155393588167158,100.78899885502318,187.00415408435268,-0.1326366816890922,11.365352452953765,11.069490995617832,0.0159256903623044,0.1521710267302481,8.809161883605174,0.1548705588184241,0.4703735351943456,0.1000600275787425,0
Irregular,Rising,Void,0.0308,83604361975.3142,21.097076791272304,183.68478591955176,222.9542412854451,0.1389705409823062,7.756678530351916,11.097477573472236,0.0183463131953525,0.3492982817926954,4.648388005819732,-0.1117743115136558,0.0100366239221803,-0.0294942555373532,1
Dwarf,Declining,Group,0.0279,94549916553.75636,21.553771318115928,63.88040059381156,110.88073711961262,0.0214107151083634,6.545598801493289,8.68321152013448,0.0361005923019594,0.7535390134623864,2.8316082240712657,-0.0630193954200732,0.5886254821886794,0.0078549484785204,0
Dwarf,Flat,Void,0.1428,4737026979.427125,21.9609690181738,112.77165614439954,124.46819224195475,-0.0903754850978754,6.319018301510697,7.419007451112881,0.0092476823651905,0.2626026795555379,7.400820619110591,-0.5713468885900805,0.0450171731690763,0.083435870245992,0
Lenticular,Rising,Group,0.1162,7489829318.140761,19.512320534516054,92.0008926224309,200.0777723918664,-0.0452207167761726,9.075378729100304,15.774611055225195,0.0020290367728309,0.06432058531417,5.967376797764193,0.0343081673956454,0.423447176551973,-0.2786080250572372,0
Dwarf,Flat,Cluster,0.0799,37148072495.580826,22.424944050965127,80.98309918490645,271.92475616926805,-0.1072862682147154,5.318730985116583,10.817108675970058,0.000833289562938,0.3193365808420528,2.669826566470528,-0.3349430816450042,1.0487393018661408,0.1930149005935582,0
Lenticular,Flat,Cluster,0.0993,57234612271.02855,20.33746026633885,100.52837132966494,198.4761558049349,-0.0520423429035728,1.2344733245778698,8.16928654649481,0.0287267066511443,0.352463888433691,13.5,-0.4971863576843364,0.9389673660648414,-0.0523641245009876,0
Elliptical,Rising,Cluster,0.0978,10005600474.892714,22.352228103152186,190.82270436147925,152.50041761707806,0.0324838971245408,9.221389409624829,12.289825755698995,0.0238869814074619,0.111936757978741,5.665102006227202,0.1218177006957085,1.06803740425621,0.0798601959356786,1
Dwarf,Flat,Group,0.0401,12898502991.474289,22.80889707598111,125.73480680318016,71.10747917974183,0.0764413125392699,9.557308993870464,9.727137121096664,0.00961150230081,0.1571970858012501,1.680628299600076,-0.4217173096044713,0.4991896073493541,0.093106925884282,0
Irregular,Flat,Field,0.0139,6828513572.688774,20.94628727392632,88.33167844810285,257.1605351036167,-0.0801603795476954,7.401104525967101,9.36779638420542,0.0026181256878929,0.4932674700201415,8.81856379066139,-0.2230991306478605,0.1363086114954724,0.2056194841145761,0
Spiral,Flat,Void,0.0837,169481635107.4768,20.15065349482536,46.8548635865038,155.8441010365712,0.2403189216694465,4.556291374429973,11.405682179786233,0.0159414031227669,0.3196014204755629,7.971298612087839,0.34358299516753,0.0910666866135901,-0.015728608167455,0
Lenticular,Rising,Field,0.0402,14538583679.900486,23.66110904433708,51.14549814609255,131.15378505489673,0.3192311411312323,8.266806622667856,6.770294329420775,0.036747759293757,0.3021008273167271,3.857090360488392,0.2212515103749915,0.226059547726458,-0.3185456188564396,0
Spiral,Flat,Field,0.1311,26040310106.0453,22.722076932018872,98.5414742352506,97.08048641247314,0.03543019301761,3.606402895059234,10.88156800979293,0.0074627306925611,0.3142406373921101,3.663828705387514,-0.2906570177169281,0.0938319140426281,0.0085691420180341,0
